node_id,similar_node_id,neighbor_rank,feature_distance,feature_similarity,shared_complete_business_count,median_cost_smape_on_shared_business,median_revenue_smape_on_shared_business
005173869acc7065d7b96baa59167d00,f4fe24ef2d4fa98c7210f32b387a5200,1,0.0,1.0,1,0.09573722208837417,0.06917284074149804
3dbcbb8620b0bb4485d47ed7f382770c,eec504224029b2f4a96bfa801fd9610c,1,0.0,1.0,2,0.15361452561742425,0.09493378058389829
45ccf270328dd9643271f5087cf62107,e32efc809b5075ddb782b1d11ad33a01,1,0.0,1.0,5,0.008107237653121397,0.05340615991503581
ant0666c54e3d08cbe23f8b0cbcd5d07,ant85180d6971f8d16899d91930d2b05,1,0.0,1.0,3,0.39647577092511016,0.43048052317315894
ant09378cc7c12d7036187edc912a60a,ant610a48e7e378d803521fdaff7580a,1,0.0,1.0,3,0.8181596686428977,0.5646173149309911
ant0c11d4f474d75d2c41ebd320ebb01,ant63cf76e8774320b947b4e80c22801,1,0.0,1.0,1,0.31499384777641054,0.34810495626822163
ant156b4fee888201bf04f2212090406,ant307342c0b7df75765797577ff8105,1,0.0,1.0,3,1.705685618729097,1.7510831035840884
ant1830083f9a085fcc63d7a5360aa01,antb8993c53f28143d6c3d8175f76403,1,0.0,1.0,1,1.2674168063203257,1.329945269741986
ant1b5b9d7fb2f3fa9879bac1bb85e0c,ant673419f286a30b8b2be6828386f0b,1,0.0,1.0,3,0.6365466338626705,0.6463506395786307
ant23189e63250f43dd6956d684b4a05,ant2eedbb9d1be5e3b5aae4bf4599f05,1,0.0,1.0,1,0.128440366972477,0.32380952380952377
ant260669f1acff67c5d129cd85af20b,ant7a7c41b417a0a0d4bd9b8d6dcdc06,1,0.0,1.0,0,,
ant26067e1746f7e32d29fc15e318901,ant2f6fcbf421d583aef8e29f2880f05,1,0.0,1.0,0,,
ant279290ed6b7f03b52b25710c17d08,ant2faae1a7bf67131a18dc16c05c608,1,0.0,1.0,0,,
ant2a24ef7c44e8f3db29a0f89467c01,ant2abc8e99ea00632bfb32d82a9a10a,1,0.0,1.0,1,0.1847953216374271,0.1161473087818696
ant2be2d6d09e65e3e338d5632417905,ant2c5d031bb81f33e8a80a07af7a302,1,0.0,1.0,1,0.6804123711340206,0.0
ant78eb7bcc90a31cd0bf5c853370a0a,antf757ede91757800a2a9f7f95f9e06,1,0.0,1.0,3,0.8148148148148149,0.9219082345791554
anta61c0acf64a946af82454e0a0910a,antc92d68b459f595f6b2a1dc8f0be0a,1,0.0,1.0,1,0.22168017791807176,0.2997963912097169
antys00e71c3be3e0f239dba28973b09,antysb7a3e287980ed1ce1026d1e1605,1,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antysd9b4bfed8dbd7fd2512b2a36602,2,0.0,1.0,1,1.1304347826086958,0.9374999999999998
antys00e71c3be3e0f239dba28973b09,antys625e4063d5dfb5950d6a2417207,3,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antys6d33440d23c35b803a793132c05,4,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antysc040fe86f0c8673df162cbc970c,5,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antysdba3414e01264250781b8293107,6,0.0,1.0,1,0.641509433962264,0.4960000000000001
antys00e71c3be3e0f239dba28973b09,antys593d6a361271d6db1ba82322c00,7,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antysba9a7d092f50464a3c9c2e7e30a,8,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antys85fa138097708b5f4ff83e86d02,9,0.0,1.0,0,,
antys00e71c3be3e0f239dba28973b09,antys96d23619dd4802139ffb8e11504,10,0.0,1.0,0,,
antys017b161f956530a8aeb16161002,antys976e1f166e93ef9800976c24d01,1,0.0,1.0,1,0.430379746835443,0.3838383838383839
antys017b161f956530a8aeb16161002,antysd8ae593cc2635793579caa4ff03,2,0.0,1.0,1,0.3132530120481928,0.32512315270935976
antys017b161f956530a8aeb16161002,antys07efd1b487bc1fe697138c3f004,3,0.0,1.0,0,,
antys017b161f956530a8aeb16161002,antyse24e4539c6c6316428869314208,4,0.0,1.0,0,,
antys017b161f956530a8aeb16161002,antys2f4d5cef7b2d96a2054752d2804,5,0.0,1.0,1,1.0303030303030303,0.9099307159353347
antys017b161f956530a8aeb16161002,antys53c0d7e1b8b51199ed8ed07a504,6,0.0,1.0,1,0.2588235294117647,0.26923076923076944
antys01ed7dfcadc3f3898b1c75e0e03,antys78bf0451a946b69cb2a2f471300,1,0.0,1.0,1,0.8163265306122448,0.7298578199052133
antys01ed7dfcadc3f3898b1c75e0e03,antys88ddb128f5b125e79f8369fe50c,2,0.0,1.0,0,,
antys01ed7dfcadc3f3898b1c75e0e03,antys6b212d3fa000cb0c8bdd2cb1c0a,3,0.0,1.0,1,0.7789473684210527,0.7115384615384615
antys01ed7dfcadc3f3898b1c75e0e03,antysd6c9698293c3a3e76b94fb78e0b,4,0.0,1.0,1,0.15873015873015886,0.15172413793103445
antys01ed7dfcadc3f3898b1c75e0e03,antys55a610e304f89ee7e848494d205,5,0.0,1.0,1,1.411764705882353,1.1529411764705881
antys01ed7dfcadc3f3898b1c75e0e03,antys95b9118cd4cd0dd37637b045b00,6,0.0,1.0,0,,
antys01ed7dfcadc3f3898b1c75e0e03,antys4de223292d46144e59e53175a0b,7,0.0,1.0,1,0.55,0.5027932960893855
antys01ed7dfcadc3f3898b1c75e0e03,antys96d814a326d2b3ffa87ef0d8508,8,0.0,1.0,1,0.41095890410958913,0.27096774193548384
antys01ed7dfcadc3f3898b1c75e0e03,antys3a6efa804c669e71431566d1e07,9,0.0,1.0,1,1.222222222222222,1.0112359550561798
antys01ed7dfcadc3f3898b1c75e0e03,antys1ee501b00a0b7d978058d95fe03,10,0.0,1.0,0,,
antys01fc1fc9926f46fa1da90553f07,antysd63e8d352f87815153a67902703,1,0.0,1.0,0,,
antys01fc1fc9926f46fa1da90553f07,antysde1408fa9ce5645e7e58e225207,2,0.0,1.0,0,,
antys01fc1fc9926f46fa1da90553f07,antysf0216bbf79a18193fef3807f101,3,0.0,1.0,0,,
antys01fc1fc9926f46fa1da90553f07,antys09212c7d2269f91eda99a73ac08,4,0.0,1.0,0,,
antys027a4758bddd3aa1db396872f09,antys0b17aa048cef11ba4972242ae0b,1,0.0,1.0,1,1.492063492063492,1.4827586206896552
antys027a4758bddd3aa1db396872f09,antys17820784289301cf6435526c10c,2,0.0,1.0,1,0.056074766355140235,0.06698564593301441
antys027a4758bddd3aa1db396872f09,antys10861e4445454a650be79d6d100,3,0.0,1.0,1,1.3846153846153848,1.6727272727272726
antys027a4758bddd3aa1db396872f09,antys39d240c2ace72469f5fdc78450c,4,0.0,1.0,1,0.8571428571428573,0.948905109489051
antys027a4758bddd3aa1db396872f09,antysdeaccf54d92e8396d980687050a,5,0.0,1.0,1,0.20000000000000007,0.18378378378378382
antys027a4758bddd3aa1db396872f09,antys6a7659a835d702b40225ac24900,6,0.0,1.0,1,0.10344827586206905,0.18018018018018017
antys027a4758bddd3aa1db396872f09,antys75882acbc1a9d62ccea4d904401,7,0.0,1.0,1,0.34042553191489366,0.2444444444444444
antys027a4758bddd3aa1db396872f09,antysf7fc42abd9cd02e783c48399609,8,0.0,1.0,0,,
antys027a4758bddd3aa1db396872f09,antysd4e771e6898502639c1e2db360b,9,0.0,1.0,1,1.0985915492957745,1.1811023622047243
antys0450ce8bb78c47b543e63f6830b,antys9a1cdd309f5c11a4275d2a3eb06,1,0.0,1.0,0,,
antys0450ce8bb78c47b543e63f6830b,antys6a03591f4fc2845c9a51ca78301,2,0.0,1.0,0,,
antys0450ce8bb78c47b543e63f6830b,antysd95b930b925e48b81b53fb42d07,3,0.0,1.0,1,0.8076923076923078,0.7649769585253456
antys0450ce8bb78c47b543e63f6830b,antys079aaf09e0b0add74cde5a83901,4,0.0,1.0,0,,
antys049d1f4a3113bc992538ddfa201,antys51d5392669b3ad539c61dbc4a0b,1,0.0,1.0,0,,
antys049d1f4a3113bc992538ddfa201,antyse841bd860d084dd532285bcbd03,2,0.0,1.0,1,0.6666666666666667,0.4444444444444444
antys049d1f4a3113bc992538ddfa201,antys0eb055093330135077d3acdba08,3,0.0,1.0,0,,
antys04d6fc6dfb91ee47af32422ba06,antysf4549b5f03b414d8b2e2896ea00,1,0.0,1.0,0,,
antys05457ec2da4f7bd52890108710a,antys932a22113156583fa3ba207120b,1,0.0,1.0,0,,
antys05457ec2da4f7bd52890108710a,antys072fbfec99233d29199d40e1b09,2,0.0,1.0,0,,
antys05457ec2da4f7bd52890108710a,antysbd76125379ce2eb297e1ab5e109,3,0.0,1.0,0,,
antys05457ec2da4f7bd52890108710a,antys8974a1490e743a3df19b0224304,4,0.0,1.0,1,1.1724137931034482,1.1229946524064174
antys061113bd232682a3a64125ac202,antysa7b1fe96a4c24e456c9affc9406,1,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antys2b5ecba501576e7361307d39800,2,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antys2b68c487a75b6b434efeaed9506,3,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antyse5083444ef92f7223181e5e460a,4,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antys7121a591d7206d90e7e357a850b,5,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antysf37e3a9901ceb98ff602be17705,6,0.0,1.0,0,,
antys061113bd232682a3a64125ac202,antys8b12fe5c957c730510cdac05f04,7,0.0,1.0,0,,
antys063017917a0f5b2d62a69716505,antys3040d2150cf57e9bc2986fa3905,1,0.0,1.0,0,,
antys063017917a0f5b2d62a69716505,antys2af405663412491514fb6165d06,2,0.0,1.0,1,0.030769230769230795,0.015384615384615398
antys063017917a0f5b2d62a69716505,antyscaf727c34f59b57479fa72b4a02,3,0.0,1.0,0,,
antys063017917a0f5b2d62a69716505,antysce8ef0fd5c4346bb9f3d40b250a,4,0.0,1.0,0,,
antys0700de650ea6bfa4fe50ed06809,antysf8ca0e8f5f7c5bc57e25a31130a,1,0.0,1.0,1,0.12121212121212116,1.11111111111111
antys072fbfec99233d29199d40e1b09,antys932a22113156583fa3ba207120b,1,0.0,1.0,0,,
antys072fbfec99233d29199d40e1b09,antysbd76125379ce2eb297e1ab5e109,3,0.0,1.0,0,,
antys072fbfec99233d29199d40e1b09,antys8974a1490e743a3df19b0224304,4,0.0,1.0,0,,
antys07345dee54873fe3b85614a7106,antys13e2db647b3f6e4460a77daad00,1,0.0,1.0,1,0.9890109890109895,1.1213872832369944
antys07345dee54873fe3b85614a7106,antys2bc3fa9f4e7deed0402a5304e0b,2,0.0,1.0,1,0.6407766990291264,0.6213592233009709
antys07345dee54873fe3b85614a7106,antys4f8a4d81b3a14452ddbcd24ba0c,3,0.0,1.0,1,0.8631578947368421,0.8571428571428571
antys07345dee54873fe3b85614a7106,antys540a9320be1e0ba76e14ccb7702,4,0.0,1.0,1,0.4504504504504505,0.5
antys07345dee54873fe3b85614a7106,antysf3aa7c91e2df1379510b133b405,5,0.0,1.0,1,0.34482758620689663,0.3788546255506607
antys07345dee54873fe3b85614a7106,antys59c4b5685d0c707be32044e1006,6,0.0,1.0,1,0.6153846153846155,0.7692307692307693
antys07345dee54873fe3b85614a7106,antys22400b0bb9e1b88d937d8e5f304,7,0.0,1.0,0,,
antys07345dee54873fe3b85614a7106,antys497e8f4fd601db5b22fb6219309,8,0.0,1.0,0,,
antys07345dee54873fe3b85614a7106,antysf0c64da1a6d4801ce9fb0948405,9,0.0,1.0,0,,
antys07345dee54873fe3b85614a7106,antys0cb3570e9ae18b69a702c30a907,10,0.0,1.0,1,0.7755102040816327,0.7835051546391752
antys0787d810d06ecc8e5c326e4100a,antysd30739c94e6d0f116ac3a685b06,1,0.0,1.0,1,0.08080808080808066,0.06030150753768839
antys0787d810d06ecc8e5c326e4100a,antysa823aca7df9d4ad68146515ac07,2,0.0,1.0,1,1.0977443609022555,1.0483271375464682
antys0787d810d06ecc8e5c326e4100a,antysb9ad2459a68f7ff40006eb1470a,3,0.0,1.0,1,1.0977443609022555,1.1417624521072796
antys0787d810d06ecc8e5c326e4100a,antysbb3fb9ff07e723e7b810ccec303,4,0.0,1.0,0,,
antys0787d810d06ecc8e5c326e4100a,antys1c1cd51a482b230221419901a06,5,0.0,1.0,1,0.7651006711409395,0.8472222222222221
antys0787d810d06ecc8e5c326e4100a,antys1c5de3957d40ee7c7839d5d810a,6,0.0,1.0,1,0.21505376344085994,0.19251336898395716
antys0787d810d06ecc8e5c326e4100a,antys1d66ecc3857234e66460d8bbc0a,7,0.0,1.0,1,0.3953488372093022,0.4117647058823528
antys0787d810d06ecc8e5c326e4100a,antys284f24d8059e2fbd58975be9403,8,0.0,1.0,1,0.658064516129032,0.6451612903225806
antys0787d810d06ecc8e5c326e4100a,antys3850a0775d636440a5d1de68a05,9,0.0,1.0,1,0.7105263157894736,0.7516778523489931
antys0787d810d06ecc8e5c326e4100a,antys3aadd828cc66bce48092ee8e902,10,0.0,1.0,0,,
antys079aaf09e0b0add74cde5a83901,antys9a1cdd309f5c11a4275d2a3eb06,1,0.0,1.0,0,,
antys079aaf09e0b0add74cde5a83901,antys6a03591f4fc2845c9a51ca78301,2,0.0,1.0,0,,
antys079aaf09e0b0add74cde5a83901,antysd95b930b925e48b81b53fb42d07,3,0.0,1.0,0,,
antys07efd1b487bc1fe697138c3f004,antys976e1f166e93ef9800976c24d01,1,0.0,1.0,0,,
antys07efd1b487bc1fe697138c3f004,antysd8ae593cc2635793579caa4ff03,3,0.0,1.0,0,,
antys07efd1b487bc1fe697138c3f004,antyse24e4539c6c6316428869314208,4,0.0,1.0,1,0.4691358024691358,0.4742268041237112
antys07efd1b487bc1fe697138c3f004,antys2f4d5cef7b2d96a2054752d2804,5,0.0,1.0,0,,
antys07efd1b487bc1fe697138c3f004,antys53c0d7e1b8b51199ed8ed07a504,6,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysb994a068dafd99fcbf1f9758a01,1,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysc3284452c670d02114cb591a405,2,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysc62d1cfd60a11a62f0c98a1fc05,3,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysc2f109812dcf174dad8b7051f0c,4,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antys94a3263536cf345e6e282cbd80a,5,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysd47cad774c822341a153d7ea803,6,0.0,1.0,1,0.12389380530973461,0.07936507936507925
antys08afb77a36ae9e1cd993dcf2807,antys8e9ab29eed7485cfe1eba8fe903,7,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antysd5de1f6a0193fd80417316a0c0c,8,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antys82d8f53cf3f445bdc411bf5900a,9,0.0,1.0,0,,
antys08afb77a36ae9e1cd993dcf2807,antys835a61ad1fd8f00bd547c710c07,10,0.0,1.0,0,,
antys091759f8e47514ff5db47b2f501,antys6257a0e42b52e46a602494c3f09,1,0.0,1.0,1,0.3692307692307692,0.45312500000000006
antys091759f8e47514ff5db47b2f501,antysedec0755daf0fdf8cfa738a5a02,2,0.0,1.0,0,,
antys09212c7d2269f91eda99a73ac08,antysd63e8d352f87815153a67902703,1,0.0,1.0,0,,
antys09212c7d2269f91eda99a73ac08,antysde1408fa9ce5645e7e58e225207,2,0.0,1.0,0,,
antys09212c7d2269f91eda99a73ac08,antysf0216bbf79a18193fef3807f101,3,0.0,1.0,1,0.03174603174603177,0.24561403508771928
antys09e6597452493e7c2d2fdf0c503,antysb994a068dafd99fcbf1f9758a01,1,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antysc3284452c670d02114cb591a405,2,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antysc62d1cfd60a11a62f0c98a1fc05,3,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antysc2f109812dcf174dad8b7051f0c,4,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antys94a3263536cf345e6e282cbd80a,5,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antysd47cad774c822341a153d7ea803,6,0.0,1.0,1,0.1679389312977099,0.16783216783216812
antys09e6597452493e7c2d2fdf0c503,antys8e9ab29eed7485cfe1eba8fe903,7,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antysd5de1f6a0193fd80417316a0c0c,8,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antys82d8f53cf3f445bdc411bf5900a,9,0.0,1.0,0,,
antys09e6597452493e7c2d2fdf0c503,antys835a61ad1fd8f00bd547c710c07,10,0.0,1.0,0,,
antys0b17aa048cef11ba4972242ae0b,antys17820784289301cf6435526c10c,2,0.0,1.0,1,1.4666666666666668,1.5121951219512195
antys0b17aa048cef11ba4972242ae0b,antys10861e4445454a650be79d6d100,3,0.0,1.0,1,0.22222222222222227,0.5
antys0b17aa048cef11ba4972242ae0b,antys39d240c2ace72469f5fdc78450c,4,0.0,1.0,1,0.9333333333333335,0.8235294117647058
antys0b17aa048cef11ba4972242ae0b,antysdeaccf54d92e8396d980687050a,5,0.0,1.0,1,1.3962264150943395,1.3939393939393938
antys0b17aa048cef11ba4972242ae0b,antys6a7659a835d702b40225ac24900,6,0.0,1.0,1,1.5362318840579712,1.558823529411765
antys0b17aa048cef11ba4972242ae0b,antys75882acbc1a9d62ccea4d904401,7,0.0,1.0,1,1.3191489361702127,1.3617021276595744
antys0b17aa048cef11ba4972242ae0b,antysf7fc42abd9cd02e783c48399609,8,0.0,1.0,0,,
antys0b17aa048cef11ba4972242ae0b,antysd4e771e6898502639c1e2db360b,9,0.0,1.0,1,0.6666666666666667,0.5365853658536586
antys0cb3570e9ae18b69a702c30a907,antys13e2db647b3f6e4460a77daad00,1,0.0,1.0,1,0.2641509433962268,0.4329896907216496
antys0cb3570e9ae18b69a702c30a907,antys2bc3fa9f4e7deed0402a5304e0b,3,0.0,1.0,1,0.15384615384615383,0.18461538461538443
antys0cb3570e9ae18b69a702c30a907,antys4f8a4d81b3a14452ddbcd24ba0c,4,0.0,1.0,1,0.10526315789473673,0.088495575221239
antys0cb3570e9ae18b69a702c30a907,antys540a9320be1e0ba76e14ccb7702,5,0.0,1.0,1,0.35616438356164387,0.3142857142857142
antys0cb3570e9ae18b69a702c30a907,antysf3aa7c91e2df1379510b133b405,6,0.0,1.0,1,0.4615384615384615,0.4370860927152318
antys0cb3570e9ae18b69a702c30a907,antys59c4b5685d0c707be32044e1006,7,0.0,1.0,1,0.18181818181818182,0.01680672268907546
antys0cb3570e9ae18b69a702c30a907,antys22400b0bb9e1b88d937d8e5f304,8,0.0,1.0,0,,
antys0cb3570e9ae18b69a702c30a907,antys497e8f4fd601db5b22fb6219309,9,0.0,1.0,0,,
antys0cb3570e9ae18b69a702c30a907,antysf0c64da1a6d4801ce9fb0948405,10,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys78bf0451a946b69cb2a2f471300,1,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys88ddb128f5b125e79f8369fe50c,2,0.0,1.0,1,0.14285714285714282,0.10932475884244353
antys0cf0798618dcf3bf5b106a3fb08,antys6b212d3fa000cb0c8bdd2cb1c0a,3,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antysd6c9698293c3a3e76b94fb78e0b,4,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys55a610e304f89ee7e848494d205,5,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys95b9118cd4cd0dd37637b045b00,6,0.0,1.0,1,0.16901408450704225,0.17391304347826086
antys0cf0798618dcf3bf5b106a3fb08,antys4de223292d46144e59e53175a0b,7,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys96d814a326d2b3ffa87ef0d8508,8,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys3a6efa804c669e71431566d1e07,9,0.0,1.0,0,,
antys0cf0798618dcf3bf5b106a3fb08,antys1ee501b00a0b7d978058d95fe03,10,0.0,1.0,0,,
antys0e027fe24301360ce9d760c1f01,antys9e48decd3361ef4c8e2c54da907,1,0.0,1.0,0,,
antys0eb055093330135077d3acdba08,antys51d5392669b3ad539c61dbc4a0b,1,0.0,1.0,0,,
antys0eb055093330135077d3acdba08,antyse841bd860d084dd532285bcbd03,2,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys84c9ede5ee768a5e2e561976b04,1,0.0,1.0,1,1.8873239436619718,1.6
antys0f53a2f3f535833259f535a7c02,antys600bb922f2194c7090ab7c9d406,2,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys62fd5951f2cfe03e5447554370b,3,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys4e5d862bcf99a7a0575ac24b60b,4,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys3183d5a6ae0e70a84fb15b89406,5,0.0,1.0,1,1.4666666666666668,0.8965517241379312
antys0f53a2f3f535833259f535a7c02,antys1fd8ed07a15f0057fbd41bfb300,6,0.0,1.0,1,1.9166666666666665,1.702325581395349
antys0f53a2f3f535833259f535a7c02,antysfebfb53978cc4832cd13cdc8101,7,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys17748000f28c879f1b032518306,8,0.0,1.0,0,,
antys0f53a2f3f535833259f535a7c02,antys95f50020136dad43ee905a45406,9,0.0,1.0,0,,
antys10861e4445454a650be79d6d100,antys17820784289301cf6435526c10c,3,0.0,1.0,1,1.3548387096774195,1.6923076923076923
antys10861e4445454a650be79d6d100,antys39d240c2ace72469f5fdc78450c,4,0.0,1.0,1,0.75,1.2000000000000002
antys10861e4445454a650be79d6d100,antysdeaccf54d92e8396d980687050a,5,0.0,1.0,1,1.2727272727272725,1.6129032258064517
antys10861e4445454a650be79d6d100,antys6a7659a835d702b40225ac24900,6,0.0,1.0,1,1.4366197183098592,1.723076923076923
antys10861e4445454a650be79d6d100,antys75882acbc1a9d62ccea4d904401,7,0.0,1.0,1,1.1836734693877553,1.590909090909091
antys10861e4445454a650be79d6d100,antysf7fc42abd9cd02e783c48399609,8,0.0,1.0,0,,
antys10861e4445454a650be79d6d100,antysd4e771e6898502639c1e2db360b,9,0.0,1.0,1,0.4615384615384615,0.9714285714285715
antys117b3c92773350e27c91a693907,antys9b0ceb16c576915b3e9fa1ce702,1,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antys9ce1c5f3a5020ee2ad0b7efeb0a,2,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antys65ef2c77def8b6606dd6c469c0a,3,0.0,1.0,1,0.45454545454545453,2.0
antys117b3c92773350e27c91a693907,antysab77d85cce1fc6eb3c9deea4e0a,4,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antys5f287f1598cbb84651485ddf109,5,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antysd4eef316f36a9cfc4baf4a57702,6,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antysb72eba4df72051e724914e66e0c,7,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antys4ad953ac5524418d164f3316e06,8,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antysc690dc6544cbcef821ee788bd05,9,0.0,1.0,0,,
antys117b3c92773350e27c91a693907,antysb64b1ae5d665d9d897df1870404,10,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antysa52a25b4bf60477a31b60ddc906,1,0.0,1.0,1,0.9032258064516129,0.8218181818181818
antys133e5b00590ecd2de7d8a83bd05,antysc5fafe6551e0543cdbfc1e70601,2,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antys5220f98ad5a552891aa9becf202,3,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antys4b8b35a667e5b2041316099b909,4,0.0,1.0,1,0.8474576271186439,1.681818181818182
antys133e5b00590ecd2de7d8a83bd05,antys4ea083634180e12a2ca450e010c,5,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antyse06577b5f42f598e4288de1ce0c,6,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antys5f8a1adca99ab54192228a86a0b,7,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antyse68113895bd72910c8629e22901,8,0.0,1.0,1,0.11111111111111106,0.8928571428571431
antys133e5b00590ecd2de7d8a83bd05,antys68d5c2f5b67d0d2b1c9a8ee5c01,9,0.0,1.0,0,,
antys133e5b00590ecd2de7d8a83bd05,antys78d6d43bf57356a271fd298d302,10,0.0,1.0,0,,
antys13cb0f826532af28ad3a3348607,antysa9816fba50c7d89e9cdfe9f730b,1,0.0,1.0,0,,
antys13cb0f826532af28ad3a3348607,antys54d6afc9b040b7cee3f2dce990a,2,0.0,1.0,1,0.47619047619047616,0.7636363636363636
antys13cb0f826532af28ad3a3348607,antys16088a57216f4501d054bd44b01,3,0.0,1.0,1,0.3157894736842105,0.553191489361702
antys13e2db647b3f6e4460a77daad00,antys2bc3fa9f4e7deed0402a5304e0b,2,0.0,1.0,1,0.41379310344827624,0.6055045871559633
antys13e2db647b3f6e4460a77daad00,antys4f8a4d81b3a14452ddbcd24ba0c,3,0.0,1.0,1,0.1600000000000005,0.3478260869565218
antys13e2db647b3f6e4460a77daad00,antys540a9320be1e0ba76e14ccb7702,4,0.0,1.0,1,0.6060606060606064,0.7226890756302522
antys13e2db647b3f6e4460a77daad00,antysf3aa7c91e2df1379510b133b405,5,0.0,1.0,1,0.7042253521126766,0.8307692307692308
antys13e2db647b3f6e4460a77daad00,antys59c4b5685d0c707be32044e1006,6,0.0,1.0,1,0.4406779661016953,0.44897959183673464
antys13e2db647b3f6e4460a77daad00,antys22400b0bb9e1b88d937d8e5f304,7,0.0,1.0,0,,
antys13e2db647b3f6e4460a77daad00,antys497e8f4fd601db5b22fb6219309,8,0.0,1.0,0,,
antys13e2db647b3f6e4460a77daad00,antysf0c64da1a6d4801ce9fb0948405,9,0.0,1.0,0,,
antys1411adaa87fa1ac14749420b50a,antysa5c9ec483f53962e8b3d970fe09,1,0.0,1.0,1,0.39215686274509826,0.4870466321243525
antys1411adaa87fa1ac14749420b50a,antysc6f1e587f3a129adf8d268b1d02,2,0.0,1.0,1,0.5739130434782609,0.735930735930736
antys1411adaa87fa1ac14749420b50a,antys61a4b5f781d058c44f265cd1405,3,0.0,1.0,1,0.9620253164556963,1.0817610062893082
antys1411adaa87fa1ac14749420b50a,antyse721b42c5748f8ca5f078d7360c,4,0.0,1.0,0,,
antys1411adaa87fa1ac14749420b50a,antys89f725190787ec3e71edcc83107,5,0.0,1.0,1,0.1149425287356323,0.15189873417721517
antys1411adaa87fa1ac14749420b50a,antys96b7c01f4573f25b7477187b200,6,0.0,1.0,1,1.2156862745098043,1.4352941176470588
antys1411adaa87fa1ac14749420b50a,antysa0e43f8517d804c9bbaae625e05,7,0.0,1.0,1,1.0370370370370368,0.8627450980392157
antys1411adaa87fa1ac14749420b50a,antysac48c36803b58c4cc59dcb6c40c,8,0.0,1.0,0,,
antys14de0a242273493ce43a0e71401,antysb994a068dafd99fcbf1f9758a01,1,0.0,1.0,1,1.157894736842105,1.0188679245283019
antys14de0a242273493ce43a0e71401,antysc3284452c670d02114cb591a405,2,0.0,1.0,0,,
antys14de0a242273493ce43a0e71401,antysc62d1cfd60a11a62f0c98a1fc05,3,0.0,1.0,0,,
antys14de0a242273493ce43a0e71401,antysc2f109812dcf174dad8b7051f0c,4,0.0,1.0,0,,
