business,cost_sum,cost_count,cost_mean,cost_std,cost_weighted_sum,cost_weight_sum,revenue_sum,revenue_count,revenue_mean,revenue_std,revenue_weighted_sum,revenue_weight_sum,profit_sum,profit_count,profit_mean,profit_std,profit_weighted_sum,profit_weight_sum
10000139,80.14044368299044,17,4.714143746058261,8.429866165180453,75.37584391330158,12.969758686664159,82.79194381899958,15.0,5.519462921266639,6.797239625295227,71.65032518580193,11.571297169331656,2.7715001360091494,15.0,0.1847666757339433,7.4125390813486955,-3.2319982253680775,11.571297169331656
10000143,1.03,1,1.03,,0.27527907916979716,0.2672612419124244,0.65,1.0,0.65,,0.17371980724307587,0.2672612419124244,-0.38,1.0,-0.38,,-0.10155927192672128,0.2672612419124244
10000150,576.8633422129594,3,192.28778073765315,88.34746504021079,576.8633422129594,3.0,800.3156443633951,3.0,266.771881454465,118.08127985177387,800.3156443633951,3.0,223.45230215043574,3.0,74.48410071681191,38.68158301885583,223.45230215043574,3.0
10000168,1.3695069703243612,6,0.22825116172072688,0.07762257688449954,1.3133650319706542,5.64693798046579,0.2927527544351072,6.0,0.04879212573918453,0.03260576000065462,0.23422043888762323,4.677843858638855,-1.0767542158892538,6.0,-0.1794590359815423,0.07340313042798016,-0.8880225620273666,4.677843858638855
10000177,516.2420089285715,2,258.12100446428576,3.621807246690943,516.2420089285715,2.0,734.8168482142858,2.0,367.4084241071429,5.056615294066111,734.8168482142858,2.0,218.57483928571423,2.0,109.28741964285712,1.4348080473751637,218.57483928571423,2.0
10000181,2.4553095238095235,6,0.4092182539682539,0.27006198600498815,2.442433181558874,5.5976143046671964,0.6150504273504274,5.0,0.12301008547008548,0.10666179380580136,0.582396746251358,4.579752720889016,-1.8082590964590963,5.0,-0.3616518192918193,0.17416933842838142,-1.6708651232407448,4.579752720889016
10000182,43.44980714608508,9,4.827756349565009,5.130507110671921,38.14762420515077,8.337246489922823,13.827577020354292,9.0,1.5363974467060324,2.7895763812612624,11.883316402599883,8.089706539861503,-29.622230125730784,9.0,-3.291358902858976,3.3147354124756006,-25.732039339211987,8.089706539861503
10000183,11206.317260831936,98,114.35017613093812,90.65590018100278,9206.938514951591,78.29743032954573,25200.48578996794,96.0,262.50506031216605,148.0008516342257,19866.127724812643,76.70899804083655,14016.241779136002,96.0,146.0025185326667,110.62484896677627,10756.032802432102,76.70899804083655
10000193,50.478572797671674,9,5.608730310852408,5.80859788215109,44.36205839200059,8.337246489922823,14.451647017248398,9.0,1.6057385574720442,2.83639934247797,12.491107067040549,8.190116434893527,-36.026925780423284,9.0,-4.002991753380365,4.28760422230727,-31.815368859726753,8.190116434893527
10000196,13.847758168498169,9,1.5386397964997967,1.4667520872083017,12.29208129100331,8.337246489922823,4.776403095238095,8.0,0.5970503869047619,0.9037642620554016,4.136560740629448,7.4462374554754875,-8.983577295482295,8.0,-1.1229471619352869,0.7895690072706485,-7.85206205173931,7.4462374554754875
10000197,531.4358571428571,9,59.048428571428566,68.50944890249494,527.5512452767998,8.377964473009227,695.2765788177339,9.0,77.25295320197044,87.6249730764958,690.3376167334272,8.377964473009227,163.84072167487682,9.0,18.20452463054187,19.185001443062497,162.78637145662745,8.377964473009227
10000208,5.609761904761905,11,0.509978354978355,0.2549163128992494,4.215718761445207,7.671529683129965,2.8799867724867725,11.0,0.26181697931697934,0.1698472837486183,2.039194662411635,7.257117054075648,-2.729775132275132,11.0,-0.2481613756613756,0.26805611957638725,-1.9692336663660304,7.257117054075648
10000209,9.190202150675834,11,0.8354729227887122,0.794999139158365,6.888363994826086,7.7906945246941985,3.3991040635777474,11.0,0.3090094603252498,0.22123493113653853,2.508749183537352,7.633335193258487,-5.791098087098088,11.0,-0.5264634624634625,0.7532115776529108,-4.217984297999768,7.633335193258487
10000211,2.148364809081527,6,0.3580608015135878,0.25741712424512975,1.9095002646545447,5.309307341415954,0.6088558982683981,5.0,0.12177117965367963,0.14193471926846307,0.42170356465315206,4.233153104453237,-1.4961755774797956,5.0,-0.2992351154959591,0.16900990265825436,-1.2540521683378496,4.233153104453237
10000224,76.695,1,76.695,,28.987985257442677,0.3779644730092272,209.635,1.0,209.635,,79.23458229928934,0.3779644730092272,132.94,1.0,132.94,,50.24659704184666,0.3779644730092272
10000227,5.350891304347826,11,0.4864446640316205,0.4956974139481068,2.776717212525149,6.367693318886629,3.265946859903382,11.0,0.29690425999121656,0.40104932134905075,1.6354273605463518,6.296080884948056,-2.084944444444444,11.0,-0.189540404040404,0.17826911978372026,-1.134665701839479,6.296080884948056
